285603057.0,Abderrahmane Mansouri,ALG,male,1/13/95,1.72,66.0,cycling,0.0,0.0,0.0
545134894.0,Abderrahmane Meziane,ALG,male,3/7/94,1.68,62.0,football,0.0,0.0,0.0
64529046.0,Abdi Hakin Ulad,DEN,male,6/14/91,1.75,57.0,athletics,0.0,0.0,0.0
917755766.0,Abdi Nageeye,NED,male,3/2/89,1.65,54.0,athletics,0.0,0.0,0.0
184980926.0,Abdi Waiss Mouhyadin,DJI,male,7/3/96,1.6,60.0,athletics,0.0,0.0,0.0
702606719.0,Abdoul Khadre Mbaye Niane,SEN,male,8/20/88,1.9,90.0,aquatics,0.0,0.0,0.0
259675127.0,Abdoulkarim Fawziya,CMR,female,3/1/89,1.8,67.0,volleyball,0.0,0.0,0.0
469953606.0,Abdoullah Bamoussa,ITA,male,6/8/86,,,athletics,0.0,0.0,0.0
962468808.0,Abdoulrazak Issoufou Alfaga,NIG,male,12/26/94,2.07,98.0,taekwondo,0.0,1.0,0.0
958967643.0,Abdul Khalili,SWE,male,6/7/92,1.81,71.0,football,0.0,0.0,0.0
325809293.0,Abdul Omar,GHA,male,10/3/93,,,boxing,0.0,0.0,0.0
152408417.0,Abdul Wahab Zahiri,AFG,male,5/27/92,1.75,68.0,athletics,0.0,0.0,0.0
262868423.0,Abdulaziz Alshatti,IOA,male,10/30/90,,,fencing,0.0,0.0,0.0
101781750.0,Abdulkadir Abdullayev,AZE,male,7/17/88,1.88,,boxing,0.0,0.0,0.0
5763609.0,Abdullah Abkar Mohammed,KSA,male,1/1/97,1.72,73.0,athletics,0.0,0.0,0.0
969824503.0,Abdullah Alrashidi,IOA,male,8/21/63,1.83,84.0,shooting,0.0,0.0,1.0
897549624.0,Abdullah Hel Baki,BAN,male,8/1/89,,,shooting,0.0,0.0,0.0
153457.0,Abdullahi Shehu,NGR,male,3/12/93,1.7,,football,0.0,0.0,1.0
803368584.0,Abdullo Tangriev,UZB,male,3/28/81,1.9,132.0,judo,0.0,0.0,0.0
937153550.0,Abdulrahman Al Faihan,IOA,male,6/24/86,,,shooting,0.0,0.0,0.0
746318262.0,Abdulrashid Sadulaev,RUS,male,5/9/96,1.77,86.0,wrestling,1.0,0.0,0.0
841446548.0,Abdulrazzaq Murad,QAT,male,6/29/90,1.86,77.0,handball,0.0,0.0,0.0
884912875.0,Abeku Gyekye Jackson,GHA,male,4/12/00,,,aquatics,0.0,0.0,0.0
146197583.0,Abhinav Bindra,IND,male,9/28/82,1.75,70.0,shooting,0.0,0.0,0.0
884912136.0,Abigail Johnston,USA,female,11/16/89,1.66,61.0,aquatics,0.0,0.0,0.0
221052317.0,Abigel Joo,HUN,female,8/6/90,1.83,76.0,judo,0.0,0.0,0.0
157637514.0,Ablaikhan Zhussupov,KAZ,male,1/10/97,1.75,,boxing,0.0,0.0,0.0
78813419.0,Abraham Kipchirchir Rotich,BRN,male,9/26/93,1.83,65.0,athletics,0.0,0.0,0.0
555457991.0,Abraham Naibei Cheroben,BRN,male,10/11/92,1.76,60.0,athletics,0.0,0.0,0.0
877850429.0,Abraham Niyonkuru,BDI,male,12/26/89,1.62,52.0,athletics,0.0,0.0,0.0
369092977.0,Abrar Osman,ERI,male,1/1/94,1.68,58.0,athletics,0.0,0.0,0.0
602585498.0,Abubaker Haydar Abdalla,QAT,male,8/28/96,1.8,60.0,athletics,0.0,0.0,0.0
140663745.0,Achraf Kharroubi,MAR,male,9/25/90,1.6,,boxing,0.0,0.0,0.0
507726155.0,Adam Batirov,BRN,male,1/13/85,1.65,71.0,wrestling,0.0,0.0,0.0
60265240.0,Adam Cwalina,POL,male,1/26/85,1.87,81.0,badminton,0.0,0.0,0.0
256805041.0,Adam Decker,HUN,male,2/29/84,2.03,115.0,aquatics,0.0,0.0,0.0
275689888.0,Adam Dixon,GBR,male,9/11/86,1.69,70.0,hockey,0.0,0.0,0.0
136977152.0,Adam Froese,CAN,male,8/13/91,1.82,81.0,hockey,0.0,0.0,0.0
487206822.0,Adam Gemili,GBR,male,10/6/93,1.78,75.0,athletics,0.0,0.0,0.0
236523132.0,Adam Imer,BRA,male,8/18/89,1.82,88.0,hockey,0.0,0.0,0.0
682367963.0,Adam Kszczot,POL,male,9/2/89,1.78,68.0,athletics,0.0,0.0,0.0
624366946.0,Adam Lundqvist,SWE,male,3/20/94,1.74,70.0,football,0.0,0.0,0.0
394945344.0,Adam Marosi,HUN,male,7/26/84,1.81,75.0,modern pentathlon,0.0,0.0,0.0
970243540.0,Adam Okruashvili,GEO,male,1/1/89,1.89,130.0,judo,0.0,0.0,0.0
765490473.0,Adam Pattantyus,HUN,male,10/10/78,1.75,71.0,table tennis,0.0,0.0,0.0
561951036.0,Adam Peaty,GBR,male,12/28/94,1.93,88.0,aquatics,1.0,1.0,0.0
785166259.0,Adam Sebastian Helcelet,CZE,male,10/27/91,1.9,92.0,athletics,0.0,0.0,0.0
846863992.0,Adam Telegdy,HUN,male,11/1/95,1.94,77.0,aquatics,0.0,0.0,0.0
390173289.0,Adam Vella,AUS,male,6/12/71,1.78,92.0,shooting,0.0,0.0,0.0
266751447.0,Adam Viktora,SEY,male,9/6/96,1.88,94.0,aquatics,0.0,0.0,0.0
983184686.0,Adam Wisniewski,POL,male,10/24/80,1.93,93.0,handball,0.0,0.0,0.0
184652432.0,Adam Yates,GBR,male,8/7/92,1.72,58.0,cycling,0.0,0.0,0.0
983411298.0,Adam van Koeverden,CAN,male,1/29/82,1.82,85.0,canoe,0.0,0.0,0.0
685532077.0,Adama Diatta,SEN,male,8/14/88,1.65,57.0,wrestling,0.0,0.0,0.0
222063859.0,Adama Jammeh,GAM,male,6/10/93,,,athletics,0.0,0.0,0.0
46940649.0,Adas Juskevicius,LTU,male,1/3/89,1.94,90.0,basketball,0.0,0.0,0.0
512592841.0,Adel Gholami,IRI,male,2/9/86,1.95,88.0,volleyball,0.0,0.0,0.0
302277635.0,Adel Mechaal,ESP,male,12/5/90,1.82,71.0,athletics,0.0,0.0,0.0
216864827.0,Adel Mojallalimoghadam,IRI,male,3/21/93,1.85,82.0,canoe,0.0,0.0,0.0
153013732.0,Adela Bruns,CZE,female,2/5/87,1.71,60.0,shooting,0.0,0.0,0.0
123916473.0,Adela Hanzlickova,CZE,female,5/4/94,1.71,67.0,wrestling,0.0,0.0,0.0
325622113.0,Adelina Bogus,ROU,female,9/4/88,1.86,75.0,rowing,0.0,0.0,1.0
518639420.0,Adelina Pastor,ROU,female,5/5/93,1.68,56.0,athletics,0.0,0.0,0.0
457663778.0,Adelinde Cornelissen,NED,female,7/7/79,1.68,55.0,equestrian,0.0,0.0,0.0
259002430.0,Adeline Maria Gray,USA,female,1/15/91,1.73,77.0,wrestling,0.0,0.0,0.0
303297765.0,Adem Boudjemline,ALG,male,2/28/94,1.8,85.0,wrestling,0.0,0.0,0.0
993710181.0,Adenizia da Silva,BRA,female,12/18/86,1.87,65.0,volleyball,0.0,0.0,0.0
878847288.0,Adham Ahmed Saleh Kahk,EGY,male,6/27/93,1.6,66.0,wrestling,0.0,0.0,0.0
75289002.0,Adilbek Niyazymbetov,KAZ,male,5/19/89,1.8,,boxing,0.0,1.0,0.0
930618704.0,Adilson da Silva,BRA,male,1/24/72,1.7,79.0,golf,0.0,0.0,0.0
890593128.0,Aditi Ashok,IND,female,3/29/98,1.73,57.0,golf,0.0,0.0,0.0
456381770.0,Adlan Abdurashidov,RUS,male,7/31/90,1.72,,boxing,0.0,0.0,0.0
256936407.0,Adnan Maric,SWE,male,2/17/97,1.83,78.0,football,0.0,0.0,0.0
637015297.0,Adrian Andres Puentes Perez,CUB,male,7/3/88,1.71,76.0,archery,0.0,0.0,0.0
787208883.0,Adrian Baches,BRA,male,4/7/90,1.84,83.0,aquatics,0.0,0.0,0.0
941631433.0,Adrian Blocki,POL,male,4/11/90,1.74,62.0,athletics,0.0,0.0,0.0
839462979.0,Adrian Chacon,CUB,male,12/10/88,1.87,90.0,athletics,0.0,0.0,0.0
284555275.0,Adrian Crisan,ROU,male,5/7/80,1.86,85.0,table tennis,0.0,0.0,0.0
366608701.0,Adrian Dziolko,POL,male,2/22/90,1.89,85.0,badminton,0.0,0.0,0.0
679510102.0,Adrian Eduardo Goide Arredondo,CUB,male,6/26/98,1.91,80.0,volleyball,0.0,0.0,0.0
242818896.0,Adrian Edward Zielinski,POL,male,3/28/89,1.7,94.0,weightlifting,0.0,0.0,0.0
400838338.0,Adrian Gavira Collado,ESP,male,9/17/87,1.93,89.0,volleyball,0.0,0.0,0.0
557196811.0,Adrian Gomboc,SLO,male,1/20/95,1.7,69.0,judo,0.0,0.0,0.0
653186701.0,Adrian Griffith,BAH,male,11/11/84,1.78,75.0,athletics,0.0,0.0,0.0
217850967.0,Adrian Ignacio Carambula Raurich,ITA,male,3/16/88,1.82,83.0,volleyball,0.0,0.0,0.0
370799805.0,Adrian Juhasz,HUN,male,11/18/89,1.88,89.0,rowing,0.0,0.0,0.0
714030791.0,Adrian Oquendo,CUB,male,2/23/90,1.89,87.0,rowing,0.0,0.0,0.0
915726586.0,Adrian Portela,ARG,male,3/8/86,1.85,95.0,handball,0.0,0.0,0.0
80367651.0,Adriana Aparecida da Silva,BRA,female,7/22/81,1.66,52.0,athletics,0.0,0.0,0.0
593328448.0,Adriana Araujo,BRA,female,11/4/81,1.67,,boxing,0.0,0.0,0.0
770039735.0,Adriana Diaz,PUR,female,10/31/00,1.6,50.0,table tennis,0.0,0.0,0.0
228337858.0,Adriana Martin,ESP,female,4/12/96,1.62,65.0,archery,0.0,0.0,0.0
529241363.0,Adriana Moises,BRA,female,12/6/78,1.7,65.0,basketball,0.0,0.0,0.0
439382128.0,Adrien Bart,FRA,male,9/4/91,1.85,84.0,canoe,0.0,0.0,0.0
326016199.0,Adrien Dipanda,FRA,male,5/3/88,2.02,105.0,handball,0.0,1.0,0.0
664737236.0,Adrien Niyonshuti,RWA,male,1/2/87,1.65,68.0,cycling,0.0,0.0,0.0
447910544.0,Adrienne Martelli,USA,female,12/3/87,1.86,77.0,rowing,0.0,0.0,0.0
835610998.0,Adzo Rebecca Kpossi,TOG,female,1/25/99,1.58,53.0,aquatics,0.0,0.0,0.0
26797739.0,Ae-Ri Noort,NED,female,1/10/83,1.6,49.0,rowing,0.0,0.0,0.0
577601340.0,Afa Ismail,MDV,female,11/1/93,,,athletics,0.0,0.0,0.0
16830155.0,Afaf Elhodhod,EGY,female,10/1/96,1.63,75.0,shooting,0.0,0.0,0.0
508610852.0,Afef Ben Ismail,TUN,female,3/17/94,1.73,60.0,canoe,0.0,0.0,0.0
477738986.0,Africa Zamorano Sanz,ESP,female,1/11/98,1.7,58.0,aquatics,0.0,0.0,0.0
998446972.0,Afrodite Zegers,NED,female,12/2/91,1.61,58.0,sailing,0.0,0.0,0.0
42409524.0,Agata Forkasiewicz,POL,female,1/13/94,1.68,54.0,athletics,0.0,0.0,0.0
28097741.0,Agatha Bednarczuk,BRA,female,6/22/83,1.82,70.0,volleyball,0.0,1.0,0.0
23462736.0,Ageze Guadie,ISR,male,9/11/89,1.75,56.0,athletics,0.0,0.0,0.0
971796358.0,Aglaia Pezzato,ITA,female,4/22/94,1.75,60.0,aquatics,0.0,0.0,0.0
810258362.0,Agnes Osazuwa,NGR,female,11/26/89,1.62,65.0,athletics,0.0,0.0,0.0
107504792.0,Agnes Raharolahy,FRA,female,11/7/92,1.67,58.0,athletics,0.0,0.0,0.0
320335499.0,Agnese Pastare,LAT,female,10/27/88,1.79,68.0,athletics,0.0,0.0,0.0
220410298.0,Agnete Kirk Thinggaard,DEN,female,5/18/83,1.72,62.0,equestrian,0.0,0.0,0.0
726686017.0,Agnieszka Dygacz,POL,female,7/18/85,1.6,47.0,athletics,0.0,0.0,0.0
517578131.0,Agnieszka Jadwiga Wieszczek-Kordus,POL,female,3/22/83,1.75,69.0,wrestling,0.0,0.0,0.0
120505360.0,Agnieszka Jerzyk,POL,female,1/15/88,1.7,59.0,triathlon,0.0,0.0,0.0
665715516.0,Agnieszka Kobus,POL,female,8/28/90,1.77,68.0,rowing,0.0,0.0,1.0
935702937.0,Agnieszka Nagay,POL,female,2/20/81,1.69,61.0,shooting,0.0,0.0,0.0
220520929.0,Agnieszka Radwanska,POL,female,3/6/89,1.73,59.0,tennis,0.0,0.0,0.0
527420548.0,Agnieszka Skrzypulec,POL,female,6/3/89,1.66,53.0,sailing,0.0,0.0,0.0
983479171.0,Agnieszka Szwarnog,POL,female,12/28/86,1.65,51.0,athletics,0.0,0.0,0.0
638298176.0,Agustin Mazzilli,ARG,male,6/20/89,1.73,77.0,hockey,1.0,0.0,0.0
833236523.0,Agustin Vidal,ARG,male,7/8/87,1.94,100.0,handball,0.0,0.0,0.0
794585269.0,Agustina Albertarrio,ARG,female,1/1/93,1.65,55.0,hockey,0.0,0.0,0.0
441542780.0,Agustina Habif,ARG,female,3/8/92,1.65,55.0,hockey,0.0,0.0,0.0
213448220.0,Ahmad Abughaush,JOR,male,2/1/96,1.78,68.0,taekwondo,1.0,0.0,0.0
443237540.0,Ahmad Alafasi,IOA,male,1/10/83,,,shooting,0.0,0.0,0.0
942902378.0,Ahmad Amsyar Azman,MAS,male,8/28/92,1.62,62.0,aquatics,0.0,0.0,0.0
684631479.0,Ahmad Hazer,LIB,male,9/4/89,1.88,80.0,athletics,0.0,0.0,0.0
67793782.0,Ahmed Abdelaal,EGY,male,6/8/89,1.88,89.0,volleyball,0.0,0.0,0.0
935849614.0,Ahmed Abdelhay,EGY,male,8/19/84,1.97,87.0,volleyball,0.0,0.0,0.0
786273274.0,Ahmed Abelrahman,EGY,male,5/26/96,1.65,60.0,judo,0.0,0.0,0.0
672789779.0,Ahmed Afifi,EGY,male,3/30/88,1.94,92.0,volleyball,0.0,0.0,0.0
873200853.0,Ahmed Akram,EGY,male,10/20/96,1.88,80.0,aquatics,0.0,0.0,0.0
862822782.0,Ahmed Ali,SUD,male,11/15/93,1.73,75.0,athletics,0.0,0.0,0.0
9418987.0,Ahmed Attellesey,LBA,male,7/30/95,,,aquatics,0.0,0.0,0.0
180751684.0,Ahmed Bader Magour,QAT,male,3/3/96,1.9,90.0,athletics,0.0,0.0,0.0
364294388.0,Ahmed Darwish,EGY,male,7/2/81,1.72,80.0,shooting,0.0,0.0,0.0
23970897.0,Ahmed El Kotb,EGY,male,7/23/91,1.97,80.0,volleyball,0.0,0.0,0.0
837684987.0,Ahmed El-Nemr,EGY,male,11/21/78,1.83,84.0,archery,0.0,0.0,0.0
635571670.0,Ahmed Elahmar,EGY,male,1/27/84,1.81,79.0,handball,0.0,0.0,0.0
64299896.0,Ahmed Gebrel,PLE,male,1/22/91,,,aquatics,0.0,0.0,0.0
215275770.0,Ahmed Goumar,NIG,male,2/22/88,1.8,73.0,judo,0.0,0.0,0.0
663592491.0,Ahmed Ibrahim,IRQ,male,2/25/92,1.84,80.0,football,0.0,0.0,0.0
916701520.0,Ahmed Kamar,EGY,male,9/19/86,1.75,60.0,shooting,0.0,0.0,0.0
114527133.0,Ahmed Mathlouthi,TUN,male,12/18/89,1.9,90.0,aquatics,0.0,0.0,0.0
205324342.0,Ahmed Mohamed,EGY,male,4/8/96,1.7,73.0,shooting,0.0,0.0,0.0
162169475.0,Ahmed Mohamed,EGY,male,4/27/88,1.85,144.0,weightlifting,0.0,0.0,0.0
739968078.0,Ahmed Mohamed Ibrahim Saad,EGY,male,2/25/89,1.65,85.0,wrestling,0.0,0.0,0.0
575397765.0,Ahmed Ragab,EGY,male,9/29/91,1.74,81.0,sailing,0.0,0.0,0.0
101574216.0,Ahmed Saad,EGY,male,11/1/86,1.6,62.0,weightlifting,0.0,0.0,0.0
105465611.0,Ahmed Shaban,EGY,male,3/8/79,1.9,95.0,shooting,0.0,0.0,0.0
585852107.0,Ahmet Li,TUR,male,1/12/91,1.73,67.0,table tennis,0.0,0.0,0.0
696999235.0,Ahmet Orken,TUR,male,3/12/93,1.77,69.0,cycling,0.0,0.0,0.0
47988332.0,Ahreum Na,KOR,female,3/24/90,1.63,55.0,cycling,0.0,0.0,0.0
138385356.0,Ahymara Espinoza,VEN,female,5/28/85,1.8,99.0,athletics,0.0,0.0,0.0
730862558.0,Ai Fukuhara,JPN,female,11/1/88,1.56,48.0,table tennis,0.0,0.0,1.0
488478701.0,Ai Kondo Yoshida,JPN,female,11/5/80,1.61,58.0,sailing,0.0,0.0,0.0
975475720.0,Ai Ueda,JPN,female,10/26/83,1.55,44.0,triathlon,0.0,0.0,0.0
544308054.0,Ai Wen Yu,TPE,female,12/27/95,1.57,52.0,shooting,0.0,0.0,0.0
696719880.0,Aiaal Lazarev,KGZ,male,3/19/86,1.95,125.0,wrestling,0.0,0.0,0.0
634178292.0,Aichen Wang,CHN,male,3/28/85,1.85,75.0,sailing,0.0,0.0,0.0
537808926.0,Aida Fall,SEN,female,11/10/86,1.93,95.0,basketball,0.0,0.0,0.0
155951731.0,Aida Mohamed,HUN,female,3/12/76,1.62,58.0,fencing,0.0,0.0,0.0
531077009.0,Aida Roman,MEX,female,5/21/88,1.69,64.0,archery,0.0,0.0,0.0
750356217.0,Aida Shanaeva,RUS,female,4/23/86,1.73,63.0,fencing,0.0,0.0,0.0
248085477.0,Aidan Roach,AUS,male,9/7/90,1.87,88.0,aquatics,0.0,0.0,0.0
743883365.0,Aika Hakoyama,JPN,female,7/27/91,1.76,62.0,aquatics,0.0,0.0,1.0
110469224.0,Aikaterini Nikolaidou,GRE,female,10/22/92,1.8,70.0,rowing,0.0,0.0,0.0
823094336.0,Aikaterini-Maria Kontochristopoulou,GRE,female,6/10/97,1.68,58.0,fencing,0.0,0.0,0.0
574808106.0,Aiko Hayashi,JPN,female,11/17/93,1.66,56.0,aquatics,0.0,0.0,1.0
676958658.0,Aiko Sugihara,JPN,female,9/19/99,1.46,35.0,gymnastics,0.0,0.0,0.0
420613340.0,Aileen Reid,IRL,female,6/15/82,1.69,53.0,triathlon,0.0,0.0,0.0
172676108.0,Ailen Valente,ARG,female,3/26/96,1.67,58.0,gymnastics,0.0,0.0,0.0
971329341.0,Ailly Luciano,NED,female,3/25/91,1.71,69.0,handball,0.0,0.0,0.0
356290857.0,Ailun Guo,CHN,male,11/14/93,1.92,85.0,basketball,0.0,0.0,0.0
273034565.0,Aimee Fisher,NZL,female,1/24/95,1.83,99.0,canoe,0.0,0.0,0.0
266091485.0,Aimee Willmott,GBR,female,2/26/93,1.71,66.0,aquatics,0.0,0.0,0.0
912490592.0,Aina Cid I Centelles,ESP,female,9/1/94,1.7,60.0,rowing,0.0,0.0,0.0
674464910.0,Ainhoa Hernandez,ESP,female,4/27/94,1.8,88.0,handball,0.0,0.0,0.0
14183642.0,Ainhoa Murua,ESP,female,7/18/78,1.6,48.0,triathlon,0.0,0.0,0.0
871394696.0,Ainur Yesbergenova,KAZ,female,2/11/98,1.64,49.0,taekwondo,0.0,0.0,0.0
635098552.0,Airi Hatakeyama,JPN,female,8/16/94,1.71,46.0,gymnastics,0.0,0.0,0.0
965051843.0,Airine Palsyte,LTU,female,7/13/92,1.87,63.0,athletics,0.0,0.0,0.0
840071617.0,Aisen Chen,CHN,male,10/22/95,1.68,60.0,aquatics,2.0,0.0,0.0
704825548.0,Aisha Praught,JAM,female,12/14/89,1.62,50.0,athletics,0.0,0.0,0.0
704391947.0,Aislin Jones,AUS,female,2/8/00,1.57,51.0,shooting,0.0,0.0,0.0
273177958.0,Aisuluu Tynybekova,KGZ,female,5/4/93,1.7,58.0,wrestling,0.0,0.0,0.0
191963338.0,Aitor Martinez Rodriguez,ESP,male,8/22/93,1.83,78.0,aquatics,0.0,0.0,0.0
678408880.0,Aivi Luik,AUS,female,3/18/85,1.63,58.0,football,0.0,0.0,0.0
234338084.0,Ajee Wilson,USA,female,5/8/94,1.73,61.0,athletics,0.0,0.0,0.0
374861025.0,Ajla del Ponte,SUI,female,7/15/96,1.68,56.0,athletics,0.0,0.0,0.0
504635619.0,Ajna Kesely,HUN,female,9/10/01,1.65,54.0,aquatics,0.0,0.0,0.0
680600926.0,Akalani Baravilala,USA,female,7/12/91,1.68,74.0,rugby sevens,0.0,0.0,0.0
213555250.0,Akane Kuroki,JPN,female,8/13/78,1.65,50.0,equestrian,0.0,0.0,0.0
58865414.0,Akane Shibata,JPN,female,4/30/88,1.53,50.0,hockey,0.0,0.0,0.0
677730191.0,Akane Yamaguchi,JPN,female,6/6/97,1.56,55.0,badminton,0.0,0.0,0.0
265984930.0,Akani Simbine,RSA,male,9/21/93,1.76,74.0,athletics,0.0,0.0,0.0
285797294.0,Akashdeep Singh,IND,male,12/2/94,1.78,70.0,hockey,0.0,0.0,0.0
769580282.0,Akeem Haynes,CAN,male,3/11/92,1.68,71.0,athletics,0.0,0.0,1.0
194243947.0,Akela Jones,BAR,female,4/22/95,1.86,77.0,athletics,0.0,0.0,0.0
58705332.0,Aki Mitsuhashi,JPN,female,9/12/89,1.66,59.0,hockey,0.0,0.0,0.0
921789441.0,Aki Yazawa,JPN,female,11/5/91,1.56,50.0,canoe,0.0,0.0,0.0
327133724.0,Akihiko Nakamura,JPN,male,10/23/90,1.8,73.0,athletics,0.0,0.0,0.0
346354435.0,Akiko Sato,JPN,female,2/9/84,1.62,58.0,shooting,0.0,0.0,0.0
850163240.0,Akira Ioane,NZL,male,6/16/95,1.94,113.0,rugby sevens,0.0,0.0,0.0
816408353.0,Akira Yanase,JPN,male,8/11/88,1.91,95.0,aquatics,0.0,0.0,0.0
959689266.0,Akossiwa Claire Ayivon,TOG,female,8/11/96,,,rowing,0.0,0.0,0.0
152032519.0,Akua Obeng-Akrofi,GHA,female,7/10/96,,,athletics,0.0,0.0,0.0
593452734.0,Alaa Ali,IRQ,male,6/3/96,1.78,68.0,football,0.0,0.0,0.0
747058984.0,Alaaeldin Abouelkassem,EGY,male,11/25/90,1.88,87.0,fencing,0.0,0.0,0.0
249203070.0,Alade Aminu,NGR,male,9/14/87,2.1,102.0,basketball,0.0,0.0,0.0
158571661.0,Alain Sign,GBR,male,2/3/86,1.81,84.0,sailing,0.0,0.0,0.0
471888446.0,Alan Campbell,GBR,male,5/9/83,1.91,96.0,rowing,0.0,0.0,0.0
275659106.0,Alan Hatherly,RSA,male,3/15/96,1.78,62.0,cycling,0.0,0.0,0.0
488926827.0,Alan Sinclair,GBR,male,10/16/85,1.92,96.0,rowing,0.0,0.0,0.0
386179468.0,Alan Sothern,IRL,male,7/28/87,1.78,76.0,hockey,0.0,0.0,0.0
68100583.0,Alana Barber,NZL,female,7/8/87,1.63,52.0,athletics,0.0,0.0,0.0
662496867.0,Alana Boyd,AUS,female,5/10/84,1.71,59.0,athletics,0.0,0.0,0.0
812220330.0,Alanna Kennedy,AUS,female,1/21/95,1.76,63.0,football,0.0,0.0,0.0
923852920.0,Alastair Brogdon,GBR,male,11/10/87,1.83,76.0,hockey,0.0,0.0,0.0
533114803.0,Alba Torrens,ESP,female,8/30/89,1.91,68.0,basketball,0.0,1.0,0.0
551413911.0,Albachir Mouctar,NIG,male,5/1/95,1.78,76.0,aquatics,0.0,0.0,0.0
92096398.0,Albane Valenzuela,SUI,female,12/17/97,1.74,58.0,golf,0.0,0.0,0.0
930879907.0,Albert Espanol Lifante,ESP,male,10/29/85,1.89,86.0,aquatics,0.0,0.0,0.0
596935178.0,Albert Gaun,RUS,male,6/21/92,1.85,80.0,taekwondo,0.0,0.0,0.0
70764024.0,Albert Hermoso Farras,ESP,male,8/28/78,1.68,65.0,equestrian,0.0,0.0,0.0
